"service","messageFamily","albumIdentifier","category","categoryLabel","originRelease","finalPublicationRelease","effectiveSourceRelease","originBaseMessage","originBasis","priorFamilyBaseMessage","finalBaseMessage","originUGVersion","finalUGVersion","baseVersionChanged","ugVersionChanged","xsdStructureChanged","totalDelta","delta_pathsAdded","delta_pathsRemoved","delta_pathsChanged","delta_simpleTypesAdded","delta_simpleTypesRemoved","delta_simpleTypesChanged","delta_complexTypesAdded","delta_complexTypesRemoved","delta_complexTypesChanged","matchedCRs","crRationale","priorLocalArchiveStatus","priorLocalArchiveLatestRelease","priorLocalArchiveEvidence","priorLocalArchiveCount","mystandardsHistoryStatus","mystandardsHistoryType","mystandardsHistoryEvidence","mystandardsHistoryCount","effectiveNote"
"CLM","camt.025.001","CLM_Receipt","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.025.001.07","R2026.JUN package","","camt.025.001.09","2","2","True","False","True","15","1","1","3","0","1","0","4","3","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","camt.029.001","CLM_PaymentCancellationRequest_ResolutionOfInvestigation","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.029.001.13","R2026.JUN package","","camt.029.001.14","2","1","True","True","True","14","0","0","4","0","0","0","4","4","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","camt.053.001","CLM_BankToCustomerStatement","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.053.001.12","R2026.JUN package","","camt.053.001.14","7","1","True","True","True","20","0","0","6","0","0","0","6","6","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","camt.053.001","CLM_TARGET_Services_GeneralLedger","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.053.001.12","R2026.JUN package","","camt.053.001.14","2","3","True","True","True","47","12","0","8","4","0","0","12","6","4","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","camt.054.001","CLM_BankToCustomerDebitCreditNotification","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.054.001.12","R2026.JUN package","","camt.054.001.14","3","1","True","True","True","23","0","0","7","0","0","0","7","7","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","camt.056.001","CLM_PaymentCancellationRequest_ResolutionOfInvestigation","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.056.001.11","R2026.JUN package","","camt.056.001.12","2","1","True","True","True","14","0","0","4","0","0","0","4","4","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","pacs.002.001","CLM_pacs_guidelines","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","pacs.002.001.14","R2026.JUN package","","pacs.002.001.16","2","1","True","True","True","11","0","0","3","0","0","0","3","3","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","pacs.009.001","CLM_pacs_guidelines","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","pacs.009.001.11","R2026.JUN package","","pacs.009.001.13","2","1","True","True","True","11","0","0","3","0","0","0","3","3","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"CLM","pacs.010.001","CLM_pacs_guidelines","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","pacs.010.001.06","R2026.JUN package","","pacs.010.001.06","2","1","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"CLM","admi.004.001","CLM_Broadcast","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","admi.004.001.02","R2026.JUN package","","admi.004.001.02","23","23","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","admi.005.001","CLM_ReportQueryRequest","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","admi.005.001.02","R2026.JUN package","","admi.005.001.02","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","admi.007.001","CLM_ReceiptAcknowledgement","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","admi.007.001.01","R2026.JUN package","","admi.007.001.01","47","47","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","authorizepenaltyminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","authorizepenaltyminimumreserve.camt.998.001.03","R2026.JUN package","","authorizepenaltyminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.003.001","CLM_GetAccount_ReturnAccount","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.003.001.08","R2026.JUN package","","camt.003.001.08","4","4","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.004.001","CLM_GetAccount_ReturnAccount","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.004.001.10","R2026.JUN package","","camt.004.001.10","4","4","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.005.001","CLM_GetTransaction_ReturnTransaction","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.005.001.11","R2026.JUN package","","camt.005.001.11","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.006.001","CLM_GetTransaction_ReturnTransaction","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.006.001.11","R2026.JUN package","","camt.006.001.11","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.018.001","CLM_GetReturnBusinessDayInformation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.018.001.05","R2026.JUN package","","camt.018.001.05","51","51","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.019.001","CLM_GetReturnBusinessDayInformation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.019.001.07","R2026.JUN package","","camt.019.001.07","51","51","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.046.001","CLM_Reservation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.046.001.08","R2026.JUN package","","camt.046.001.08","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.047.001","CLM_Reservation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.047.001.08","R2026.JUN package","","camt.047.001.08","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.048.001","CLM_Reservation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.048.001.07","R2026.JUN package","","camt.048.001.07","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.049.001","CLM_Reservation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.049.001.07","R2026.JUN package","","camt.049.001.07","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","camt.050.001","CLM_LiquidityTransfer","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.050.001.07","R2026.JUN package","","camt.050.001.07","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","draft3head.002.001","CLM_BusinessFileHeader","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft3head.002.001.01","R2026.JUN package","","draft3head.002.001.01","39","39","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","getpenaltyminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","getpenaltyminimumreserve.camt.998.001.03","R2026.JUN package","","getpenaltyminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","head.001.001","CLM_BusinessApplicationHeader","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","head.001.001.04","R2026.JUN package","","head.001.001.04","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","insertbalanceminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","insertbalanceminimumreserve.camt.998.001.03","R2026.JUN package","","insertbalanceminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","insertvalueofreserveminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","insertvalueofreserveminimumreserve.camt.998.001.03","R2026.JUN package","","insertvalueofreserveminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","modifycreditline.camt.998","CLM_CentralBankModifyCreditLine","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","modifycreditline.camt.998.001.03","R2026.JUN package","","modifycreditline.camt.998.001.03","29","29","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","returnpenaltyminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","returnpenaltyminimumreserve.camt.998.001.03","R2026.JUN package","","returnpenaltyminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"CLM","returnperiodicinformationminimumreserve.camt.998","CLM_CentralBankMinimumReserve","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","returnperiodicinformationminimumreserve.camt.998.001.03","R2026.JUN package","","returnperiodicinformationminimumreserve.camt.998.001.03","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","acmt.015.001","CashAccountManagement","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","acmt.015.001.04","R2026.JUN package","","acmt.015.001.05","4","2","True","True","True","5","0","0","1","0","0","0","1","1","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"COCOS","camt.025.001","Receipt","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.025.001.07","R2026.JUN package","","camt.025.001.09","1","1","True","False","True","14","1","1","3","0","0","0","4","3","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"COCOS","reda.024.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft7reda.024.001.01","R2026.JUN package","","reda.024.001.01","6","3","True","True","True","35","12","11","2","1","1","0","3","2","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.025.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft5reda.025.001.01","R2026.JUN package","","reda.025.001.01","6","3","True","True","True","37","13","6","3","1","1","0","7","4","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.026.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft6reda.026.001.01","R2026.JUN package","","reda.026.001.01","6","3","True","True","True","20","2","2","9","1","1","0","1","1","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.027.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft7reda.027.001.01","R2026.JUN package","","reda.027.001.01","6","3","True","True","True","14","1","0","5","1","1","0","2","1","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.028.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft4reda.028.001.01","R2026.JUN package","","reda.028.001.01","6","3","True","True","True","17","4","4","1","1","1","0","2","1","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.044.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft3reda.044.001.01","R2026.JUN package","","reda.044.001.01","6","3","True","True","True","13","4","4","0","0","0","0","2","1","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.045.001","Security CSD Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft6reda.045.001.01","R2026.JUN package","","reda.045.001.01","6","5","True","True","True","14","2","2","2","0","0","0","3","3","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.046.001","Security CSD Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft6reda.046.001.01","R2026.JUN package","","reda.046.001.01","6","5","True","True","True","8","2","2","0","0","0","0","1","1","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.047.001","Security CSD Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft4reda.047.001.01","R2026.JUN package","","reda.047.001.01","6","5","True","True","True","58","18","8","11","1","2","0","9","7","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.049.001","CMB Securities Account Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft2reda.049.001.01","R2026.JUN package","","reda.049.001.01","6","2","True","True","True","21","2","2","5","0","0","0","5","5","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.050.001","CMB Securities Account Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft2reda.050.001.01","R2026.JUN package","","reda.050.001.01","6","2","True","True","True","24","2","2","6","0","0","0","6","6","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.051.001","CMB Securities Account Link Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft2reda.051.001.01","R2026.JUN package","","reda.051.001.01","6","2","True","True","True","25","4","4","4","0","0","0","6","5","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.075.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft1reda.075.001.01","R2026.JUN package","","reda.075.001.01","6","3","True","True","True","34","11","10","3","1","1","0","3","2","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","reda.077.001","Collateral Management","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","draft1reda.077.001.01","R2026.JUN package","","reda.077.001.01","6","3","True","True","True","14","1","0","5","1","1","0","2","1","2","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","The ISO 20022 base message moves from draft form to the final version 1 identifier."
"COCOS","acmt.007.001","CashAccountManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","acmt.007.001.05","R2026.JUN package","","acmt.007.001.05","4","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","acmt.010.001","CashAccountManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","acmt.010.001.04","R2026.JUN package","","acmt.010.001.04","4","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","acmt.011.001","CashAccountManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","acmt.011.001.04","R2026.JUN package","","acmt.011.001.04","4","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","acmt.019.001","CashAccountManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","acmt.019.001.04","R2026.JUN package","","acmt.019.001.04","4","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","reda.014.001","PartyManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.014.001.02","R2026.JUN package","","reda.014.001.02","1","2","False","True","True","3","0","0","0","1","1","0","0","0","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed, XSD structure changed while the ISO base message version stays the same."
"COCOS","reda.015.001","PartyQuery_PartyReport","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.015.001.01","R2026.JUN package","","reda.015.001.01","1","3","False","True","True","3","0","0","0","1","1","0","0","0","1","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed, XSD structure changed while the ISO base message version stays the same."
"COCOS","reda.016.001","PartyManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.016.001.01","R2026.JUN package","","reda.016.001.01","1","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","reda.017.001","PartyQuery_PartyReport","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.017.001.02","R2026.JUN package","","reda.017.001.02","1","3","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","reda.022.001","PartyManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.022.001.02","R2026.JUN package","","reda.022.001.02","1","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
